,id,OBJECTID,CVC_ID,region,district,name ,add,vac_type,easting,northing,lon,lat,type
892,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-739f,526,C00540,Sham Shui Po District,LAM SAU YEE,Virtue Medical Clinic,"Shop 108, 1/F, So Uk Shopping Centre, CHEUNG SHA WAN, KOWLOON",Sinovac,834179,822316,114.1565956,22.33991632,PDC
893,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-739e,527,C00541,Wan Chai District,LAM SEE YUI,Dr Lam See Yui Joseph,"Room 2409, 24/F, C C Wu Building, 302-308 Hennessy Road, WAN CHAI, HONG KONG",Sinovac,836357,815466,114.1777379,22.27805793,PDC
894,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-739d,528,C00542,Tai Po District,LAM SIU MING,Dr Lam Siu Ming Medical Clinic,"Shop 4, G/F, Tai Wing House, Tai Yuen Estate, TAI PO, NEW TERRITORIES",Sinovac,835590,835007,114.1702874,22.45452363,PDC
895,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-739c,529,C00543,Yuen Long District,LAM SIU PING,Grace Medical Clinic,"Shop LG006, Tin Shing Shopping Mall, Tin Shing Court, No.3 Tin Ching Street, TIN SHUI WAI, NEW TERRITORIES",Sinovac,818357,834397,114.00287,22.44892143,PDC
896,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-739b,530,C00544,Tsuen Wan District,LAM SOE TJHOEN,Quality HealthCare Medical Centre,"Shop 8, G/F, Fortune Mansion, No.10-18 Tsuen Hing Path, TSUEN WAN, NEW TERRITORIES",Sinovac,829974,825922,114.1157619,22.37247024,PDC
897,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-739a,531,C00545,Kwun Tong District,LAM SUN CHING,Tak Hong Dermatology and Family Medical Centre,"Shop 315, Level 4, Sceneway Plaza, LAM TIN, KOWLOON",Sinovac,842066,818691,114.2331447,22.30717192,PDC
898,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7399,532,C00546,Kwun Tong District,LAM SUN CHING,Tak Hong Family Medical Centre,"G/F, Shop 204, Tak King House, Tak Tin Estate, LAM TIN, KOWLOON",Sinovac,842576,819094,114.2380959,22.31080946,PDC
899,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7398,533,C00547,Tai Po District,LAM TAK HUNG,Dr Sammy Lam Tak Hung,"Shop 21, Wan Tau Tong Shopping Plaza, Wan Tau Tong Estate, TAI PO, NEW TERRITORIES",Sinovac,835282,833637,114.1672959,22.44215176,PDC
900,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7397,534,C00548,Kwai Tsing District,LAM TING,Agape Health Clinic,"G/F, Yi Wo Building, 88A Wo Yi Hop Road, KWAI CHUNG, NEW TERRITORIES",Sinovac,832382,825377,114.139144,22.36755573,PDC
901,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7396,535,C00549,Kwun Tong District,LAM TUNG,Tak Hong Dermatology And Family Medical Centre,"Shop 315, 4/F, Sceneway Plaza, LAM TIN, KOWLOON",Sinovac,842066,818691,114.2331447,22.30717192,PDC
902,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7395,536,C00550,Kwun Tong District,LAM TUNG,Tak Hong Family Medical Centre,"Shop 204, G/F, Tak King House, Tak Tin Estate, LAM TIN, KOWLOON",Sinovac,842576,819094,114.2380959,22.31080946,PDC
903,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7394,537,C00551,Wan Chai District,LAM VIVIAN,Dr. Vivian Lam Medical Clinic,"G/F, Southorn Garden, 2 O'Brien Road, WAN CHAI, HONG KONG",Sinovac,835887,815374,114.1731775,22.27722707,PDC
904,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7393,538,C00552,Yau Tsim Mong District,LAM WAI CHI ROCKY,Diocesan Medical Centre,"Room 1111, 11/F, Hong Kong Pacific Centre, 28 Hankow Road, TSIM SHA TSUI, KOWLOON",Sinovac,835683,817569,114.1711973,22.29704925,PDC
905,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7392,539,C00553,Eastern District,LAM WAI HUNG,Dr Lam Wai Hung,"Shop A30, G/F, Tai On Building, 57-87 Shau Kei Wan Road, SAI WAN HO, HONG KONG",Sinovac,840893,815975,114.2217527,22.28264831,PDC
906,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7391,540,C00554,Islands District,LAM WANG KEI,Broad Health Medical Centre,"Shop 207, 2/F, Yat Tung Shopping Centre, TUNG CHUNG, NEW TERRITORIES",Sinovac,811323,815877,113.9348246,22.28158917,PDC
907,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7390,541,C00555,Central & Western District,LAM WING WO,Dr. Lam Wing Wo's Clinic,"G/F, 125, Belcher's Street, KENNEDY TOWN, HONG KONG",Sinovac,831199,815976,114.1276877,22.28265612,PDC
908,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-738f,542,C00556,Yau Tsim Mong District,LAM YAT YIN,CENTRE MEDICAL,"Room 9&15, 1/F, Wing On Plaza, 62 Mody Road, TSIM SHA TSUI, KOWLOON",Sinovac,836223,817527,114.1764377,22.29667006,PDC
909,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-738e,543,C00557,Wong Tai Sin District,LAM YEE,Health Medical Centre,"Shop S208, Chuk Yuen Shopping Centre, Chuk Yuen South Estate, WONG TAI SIN, KOWLOON",Sinovac,837927,822881,114.1929795,22.34501905,PDC
910,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-738d,544,C00558,Tuen Mun District,LAM YIK TSZ,Mediheart,"Shop 8-9, G/F, Chi Lok Fa Yuen, TUEN MUN, NEW TERRITORIES",Sinovac,815964,827573,113.9797092,22.38727104,PDC
911,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-738c,545,C00559,Eastern District,LAM YING,Dr Lam Ying's Clinic,"Shop 22, G/F, Gold Mine Building, 345 Chai Wan Road, CHAI WAN, HONG KONG",Sinovac,842809,813950,114.2403362,22.26435506,PDC
912,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-738b,546,C00560,Eastern District,LAM YING YING,Quality HealthCare Medical Centre,"Flat/Room 304, Oxford House, 979 King's Road, QUARRY BAY, HONG KONG",Sinovac,840046,816471,114.2135351,22.28712957,PDC
913,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-738a,547,C00561,Kwun Tong District,LAM YUI SUM SAMUEL,Quality HealthCare Medical Centre,"Shop 2R, Level 4, Sceneway Plaza, 8 Sceneway Road, LAM TIN, KOWLOON",Sinovac,842066,818691,114.2331447,22.30717192,PDC
914,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7389,548,C00562,Kwun Tong District,LAM YUI SUM SAMUEL,Quality HealthCare Medical Centre,"Unit 2502-03A, 25/F, BEA Tower, Millennium City 5, 418 Kwun Tong Road, KWUN TONG, KOWLOON",Sinovac,841244,819269,114.2251688,22.31239418,PDC
915,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7388,549,C00563,Sai Kung District,LAU ALAN KING FAI,Dr Simon Medical Practice,"Shop 6, Level 3, The Capitol LOHAS Park, TSEUNG KWAN O, NEW TERRITORIES",Sinovac,846055,817397,114.2718505,22.29546826,PDC
916,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7387,550,C00564,Yau Tsim Mong District,LAU CHAM YAT VINCENT,808 Medical Centre Limited,"Room 808, Argyle Centre, 688 Nathan Road, MONGKOK, KOWLOON",Sinovac,835515,820121,114.1695657,22.32009529,PDC
917,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7386,551,C00565,Tsuen Wan District,LAU CHEUNG HUNG,Dr Lau Cheung Hung,"G/F, Carson Mansion, 54 Lo Tak Court, TSUEN WAN, NEW TERRITORIES",Sinovac,830004,825950,114.1160531,22.3727232,PDC
918,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7385,552,C00566,Kowloon City District,LAU CHI HANG,Kindness Family Medicine Clinic,"G/F, Chung Nam Mansion, 76 Ma Tau Chung Road, TO KWA WAN, KOWLOON",Sinovac,837446,820467,114.1883083,22.32321963,PDC
919,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7384,553,C00567,Central & Western District,LAU CHI HO,Dr. Lau Chi Ho Medical Practice,"Shop B3, G/F, Treasure Court, 28 Belcher's Street, KENNEDY TOWN, HONG KONG",Sinovac,831481,816048,114.1304238,22.28330713,PDC
920,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7383,554,C00568,Tai Po District,LAU CHI MAN,Town Health Medical Centre (Tai Po - UpTown Plaza),"Shop 70, 1/F, Uptown Plaza, TAI PO, NEW TERRITORIES",Sinovac,835408,833846,114.1685198,22.44403919,PDC
921,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7382,555,C00569,Yuen Long District,LAU CHONG KING,Human Health Integrated Medical Centre,"Shop No.20-21, MTR Yuen Long Station, YUEN LONG, NEW TERRITORIES",Sinovac,821695,834080,114.0353013,22.44609048,PDC
922,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7381,556,C00570,Yuen Long District,LAU CHONG KING,Human Health Medical Centre,"Shop 4, G/F, Kan Yip Building, Nos. 229 Castle Peak Road, YUEN LONG, NEW TERRITORIES",Sinovac,820624,833930,114.0248983,22.44472646,PDC
923,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7380,557,C00571,Central & Western District,LAU CHU LEUK,Quality Healthcare Medical Centre,"Room 501-507, 5/F, Prince's Building, CENTRAL, HONG KONG",Sinovac,834420,815820,114.1589426,22.28125379,PDC
924,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-737f,558,C00572,Yau Tsim Mong District,LAU CHU LEUK,Quality Healthcare Medical Centre,"Flat 608-613, 6/F, Hong Kong Pacific Centre, 28 Hanhow Road, TSIM SHA TSUI, KOWLOON",Sinovac,835683,817569,114.1711973,22.29704925,PDC
925,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-737e,559,C00574,Southern District,LAU CHUN HUNG GAVIN,Quality Healthcare Medical Centre,"Shop 406, Level 4, Shopping Centre, Stanley Plaza, STANLEY, HONG KONG",Sinovac,839670,808973,114.2098706,22.21941842,PDC
926,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-737d,560,C00575,Sai Kung District,LAU CHUN LING CYNTHIA,JFA-Town Health Integrated Medical Centre (Tseung Kwan O - Metro Town),"Shop L2-088, Metro Town, TSEUNG KWAN O, NEW TERRITORIES",Sinovac,843999,818364,114.2519031,22.30421131,PDC
927,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-737c,561,C00576,Kwai Tsing District,LAU CYNTHIA SIU WAI,A.D.E.C. Medical Alliance,"Shop J1, G/F, Block 3, Kwai Fong Terrace, 15 Kwai Yi Road, Kwai Fong, KWAI CHUNG, NEW TERRITORIES",Sinovac,831308,824059,114.1287203,22.35565071,PDC
928,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-737b,562,C00577,Tuen Mun District,LAU CYNTHIA SIU WAI,A.D.E.C. Medical Alliance,"Room 2312, 23/F, Tuen Mun Parklane Square, 2 Tuen Hi Road, TUEN MUN, NEW TERRITORIES",Sinovac,815708,827980,113.977218,22.39094339,PDC
929,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-737a,563,C00578,Central & Western District,LAU GEORGE,Humanity & Health Medical Centre Limited,"Room 2101, 21/F, 9 Queen's Road Central, CENTRAL, HONG KONG",Sinovac,834376,815736,114.1585157,22.28049517,PDC
930,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7379,564,C00579,Kwai Tsing District,LAU HAY TUNG,Dr Lau Hay Tung,"Room 5, G/F, Hong Tai House, Cheung Hong Estate, TSING YI, NEW TERRITORIES",Sinovac,828845,823477,114.1048111,22.35038606,PDC
931,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7378,565,C00580,Tuen Mun District,LAU HING TO,Quality HealthCare Medical Centre,"Shop 52, G/F, Richland Garden, No. 138 Wu Chui Road, TUEN MUN, NEW TERRITORIES",Sinovac,814382,825995,113.9643687,22.37300152,PDC
932,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7377,566,C00581,Tsuen Wan District,LAU HON CHUNG,Dr Lau Hon Chung,"Shop 123, Podium A, Riviera Garden, TSUEN WAN, NEW TERRITORIES",Sinovac,829778,824778,114.1138634,22.36213857,PDC
933,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7376,567,C00582,Sai Kung District,LAU IP,DR. LAU IP,"Shop 304, Choi Ming Shopping Centre, TSEUNG KWAN O, NEW TERRITORIES",Sinovac,844038,818647,114.2522829,22.3067668,PDC
934,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7375,568,C00583,Yau Tsim Mong District,LAU KA FAI TONY,Platform Medical Centre,"Shop 101-102, 1/F, H Zentre, 15 Middle Road, TSIM SHA TSUI, KOWLOON",Sinovac,835891,817380,114.1732158,22.29534252,PDC
935,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7374,569,C00584,Sai Kung District,LAU KEI WAI,Health City Medical Centre,"Shop 318B, 3/F, The LOHAS, LOHAS Park, TSEUNG KWAN O, NEW TERRITORIES",Sinovac,845928,817290,114.2706174,22.2945027,PDC
936,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7373,570,C00585,Yau Tsim Mong District,LAU KIN FUNG,Quality HealthCare Medical Centre,"Concession No. KOW 83, MTR Kowloon Station, TSIM SHA TSUI, KOWLOON",Sinovac,834665,818450,114.1613173,22.30500458,PDC
937,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7372,571,C00586,Kwun Tong District,LAU KIN WAI,Human Health Medical Centre,"Shop No. 4, G/F, Hip Wo House, No. 149 Hip Wo Street, KWUN TONG, KOWLOON",Sinovac,841334,819730,114.2260438,22.31655702,PDC
938,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7371,572,C00587,Kwun Tong District,LAU KONG KWAN,Hong Kong Federation of Trade Unions Workers' Medical Clinics (Kwun Tong Branch),"Shop B, G/F, Lai Yue Building, 3 Horse Shoe Lane, KWUN TONG, KOWLOON",Sinovac,840910,819504,114.2219279,22.3145173,PDC
939,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7370,573,C00588,Kwun Tong District,LAU KWAI WAH COLIN,Evergreen Medical Centre,"Shop 153B, Hip Wo Street, KWUN TONG, KOWLOON",Sinovac,841334,819730,114.2260438,22.31655702,PDC
940,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-736f,574,C00589,Southern District,LAU KWAN CHUNG JONATHAN,Omega International Health Service,"Shop 306, 3/F, The Arcade, 100 Cyberport Road, CYBER PORT, HONG KONG",Sinovac,831415,813557,114.1297909,22.26081161,PDC
941,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-736e,575,C00590,Tuen Mun District,LAU MANG KAW,New Town Specialists Medical & Dental Centre,"Shop 214-215, 220-225, 2/F, New Town Mansion, Tuen Lee Street, TUEN MUN, NEW TERRITORIES",Sinovac,815822,827972,113.9783252,22.39087251,PDC
942,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-736d,576,C00591,Yau Tsim Mong District,LAU MANG KAW,New Town Specialists Medical & Dental Centre,"Room 802-803, 8/F, 26 Nathan Road, TSIM SHA TSUI, KOWLOON",Sinovac,835820,817442,114.1725268,22.2959024,PDC
943,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-736c,577,C00592,Tai Po District,LAU SAI LAI,Top Health Medical Centre Limited,"Room 113, G/F, Tai Tak House, Tai Yuen Estate, TAI PO, NEW TERRITORIES",Sinovac,835351,835014,114.1679654,22.45458673,PDC
944,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-736b,578,C00593,Yau Tsim Mong District,LAU SHING CHI,Platform Medical Centre,"Shop 101-102, 1/F, H Zentre, 15 Middle Road, TSIM SHA TSUI, KOWLOON",Sinovac,835891,817380,114.1732158,22.29534252,PDC
945,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-736a,579,C00594,Yau Tsim Mong District,LAU SIU FUNG,CUHK Medical Clinic,"5/F, Podium Plaza, 5 Hanoi Road, TSIM SHA TSUI, KOWLOON",Sinovac,836008,817635,114.1743512,22.29764535,PDC
946,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7369,580,C00595,Tsuen Wan District,LAU SIU MAN SIMON,Dr Lau Siu Man Simon,"Unit 646, Nan Fung Centre, 264-298 Castle Peak Road, TSUEN WAN, NEW TERRITORIES",Sinovac,830029,826069,114.1162953,22.37379792,PDC
947,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7368,581,C00596,Kowloon City District,LAU TAI WAI,Evangel Hospital,"222 Argyle Street, KOWLOON CITY, KOWLOON",Sinovac,837294,820697,114.1868331,22.32529676,PDC
948,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7367,582,C00597,Yau Tsim Mong District,LAU TIN KAY PETER,Sincerus Health Solutions,"Room 1005, 10/F, Hang Seng Tsimshatsui Building , 18 Carnarvon Road, TSIM SHA TSUI, KOWLOON",Sinovac,835900,817792,114.1733031,22.29906314,PDC
949,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7366,583,C00599,Tsuen Wan District,LAU WAI,Union Hospital Polyclinic (Tsuen Wan),"Units 1204-06, 1209-10, 12/F, Kolour,  68 Chung On Street, TSUEN WAN, NEW TERRITORIES",Sinovac,830183,825731,114.1177919,22.37074616,PDC
950,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7365,584,C00600,Kwun Tong District,LAU WAI HONG,Human Health Medical Centre,"Shop 202, Hiu Lai Court Shopping Centre, SAU MAU PING, KOWLOON",Sinovac,841680,820199,114.2294036,22.32079132,PDC
951,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7364,585,C00601,Kwun Tong District,LAU WAI HONG,Human Health Medical Centre,"Shop 305, 3/F, Sau Mau Ping Shopping Centre, SAU MAU PING, KOWLOON",Sinovac,841960,820070,114.2321208,22.31962547,PDC
952,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7363,586,C00602,Yau Tsim Mong District,LAU WAI HUNG,Dr Lau Wai Hung,"2/F, Parkes Commercial Centre, 2-8 Parkes Street, JORDAN, KOWLOON",Sinovac,835647,818286,114.1708476,22.30352419,PDC
953,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7362,587,C00603,Yuen Long District,LAU WAI KEUNG TIMOTHY,Dr Lau Wai Keung Timothy,"B4, G/F, Kar Ho Building, 27 Hong Lok Road, YUEN LONG, NEW TERRITORIES",Sinovac,820894,833776,114.0275227,22.44333822,PDC
954,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7361,588,C00604,Tuen Mun District,LAU WING HONG,Conwell Medical Centre Limited,"Shop R231, Level 2, Butterfly Plaza, Butterfly Estate, TUEN MUN, NEW TERRITORIES",Sinovac,814292,826181,113.9634922,22.37468004,PDC
955,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7360,589,C00605,Central & Western District,LAU WING KEE PETER,Pedder Healthcare Management Limited,"4/F, 9 Queen's Road Central, CENTRAL, HONG KONG",Sinovac,834376,815736,114.1585157,22.28049517,PDC
956,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-735f,590,C00606,Kwun Tong District,LAU WING SEE,Jockey Club Wo Lok Community Health Centre,"Unit 26-33, G/F, Kui On House, Wo Lok Estate, Hip Wo Street, KWUN TONG, KOWLOON",Sinovac,841515,819740,114.2278006,22.31664679,PDC
957,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-735e,591,C00607,Kwai Tsing District,LAU YING KIT,Dr Lau Ying Kit,"Shop 13, G/F, Yee Fat Building A, 212 Wo Yi Hop Road, KWAI CHUNG, NEW TERRITORIES",Sinovac,832309,825662,114.1384345,22.37012926,PDC
958,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-735d,592,C00608,Central & Western District,LAU YUE YOUNG GEOFFREY,Quality HealthCare Medical Centre,"Room 706-709, 710A-710B, 7/F, Crawford House, 70 Queen's Road Cental, CENTRAL, HONG KONG",Sinovac,834082,815976,114.1556626,22.28266218,PDC
959,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-735c,593,C00609,Wan Chai District,LAU YUE YOUNG GEOFFREY,Quality HealthCare Medical Centre,"Room 2405-06, 24/F, World Trade Centre, 280 Gloucester Road, CAUSEWAY BAY, HONG KONG",Sinovac,837003,815886,114.1840063,22.28185064,PDC
960,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-735b,594,C00610,Central & Western District,LAW CHEUK HUNG STEPHEN,Doctor Law Cheuk Hung Limited,"G/F, 570 Queen's Road West, SAI YING PUN, HONG KONG",Sinovac,831821,816375,114.1337221,22.28626106,PDC
961,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-735a,595,C00611,Kwun Tong District,LAW KAM TIN,Human Health Medical Centre,"Shop 119, Po Tat Shopping Centre, Po Tat Estate, SAU MAU PING, KOWLOON",Sinovac,842391,819826,114.2363032,22.31742052,PDC
962,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7359,596,C00612,Kwun Tong District,LAW KAM TIN,Human Health Medical Centre,"Shop 305, 3/F, Sau Mau Ping Shopping Centre, SAU MAU PING, KOWLOON",Sinovac,841960,820070,114.2321208,22.31962547,PDC
963,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7358,597,C00613,Kwai Tsing District,LAW KIM WAN,Dr Law Kim Wan,"Shop 117, G/F, Ching Wai House, Cheung Ching Estate, TSING YI, NEW TERRITORIES",Sinovac,829216,822946,114.1084151,22.34559239,PDC
964,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7357,598,C00614,Kwun Tong District,LAW SIU HANG,Comprehensive & Skin Laser Centre,"Room 1903, 19/F, Entrepot Centre, 117 How Ming Street, KWUN TONG, KOWLOON",Sinovac,841207,819173,114.2248094,22.31152735,PDC
965,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7356,599,C00615,Central & Western District,LAW TIN WAN ALICE,Quality Healthcare Medical Centre,"Units 1605-09, 16/F, Admiralty Centre Tower 1, 18 Harcourt Road, ADMIRALTY, HONG KONG",Sinovac,835052,815627,114.1650752,22.27951144,PDC
966,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7355,600,C00616,Yuen Long District,LAW WAI MAN,Quality HealthCare Medical Centre,"Shop A113A, Level 1, YOHO Mall II, 8 Long Yat Road, YUEN LONG, NEW TERRITORIES",Sinovac,821592,834045,114.034301,22.44577354,PDC
967,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7354,601,C00617,Wan Chai District,LAW YIN HONG LOUIS,Dr Law Yin Hong,"Shop 36B, G/F, Tak Chuen Lau, Lai Tak Tsuen, 36 Lai Tak Tsuen Road, CAUSEWAY BAY, HONG KONG",Sinovac,838022,815547,114.1938937,22.27878852,PDC
968,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7353,602,C00618,Sha Tin District,LAW YUEN KI,Platform Health limited,"Unit 806, Level 8, New Town Tower, 10-18 Pak Hok Ting Street, SHA TIN, NEW TERRITORIES",Sinovac,837451,826787,114.1883615,22.38029276,PDC
969,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7352,603,C00619,Sham Shui Po District,LEE CHEE YUEN,Dr Lee Chee Yuen,"G/F, 370 Un Chau Street, CHEUNG SHA WAN, KOWLOON",Sinovac,834121,822115,114.1560329,22.3381011,PDC
970,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7351,604,C00620,Tsuen Wan District,LEE CHEUK PONG,Dr Lee Cheuk Pong,"Shop 122, Shek Ho House, Shek Wai Kok Estate, TSUEN WAN, NEW TERRITORIES",Sinovac,830718,826122,114.1229852,22.37427891,PDC
971,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7350,605,C00621,Kwun Tong District,LEE CHI KEUNG,Dr Lee Chi Keung Medical Clinic,"Shop No.6, 3/F, Sceneway Plaza, LAM TIN, KOWLOON",Sinovac,842066,818691,114.2331447,22.30717192,PDC
972,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-734f,606,C00622,Tsuen Wan District,LEE CHIANG TEE FREDERICK,Hong Kong Federation of Trade Unions Workers' Medical Clinics (Tsuen Wan Branch),"Unit A2, G/F, Fou Wah Centre, 210 Castle Peak Road, TSUEN WAN, NEW TERRITORIES",Sinovac,830236,825977,114.1183056,22.37296785,PDC
973,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-734e,607,C00623,Tuen Mun District,LEE CHOI FUNG,Joyland Medical Centre,"Shop No. G04, Yuet Tin House, Yan Tin Estate, TUEN MUN, NEW TERRITORIES",Sinovac,815613,830580,113.9762618,22.41442141,PDC
974,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-734d,608,C00624,Yau Tsim Mong District,LEE CHUI HAN,Olympian Integrated Medical Centre,"Shop 112, 1/F, Olympian City 1, 11 Hoi Fai Road, TAI KOK TSUI, KOWLOON",Sinovac,834300,820140,114.1577729,22.32026591,PDC
975,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-734c,609,C00625,Tsuen Wan District,LEE CHUN YU,Dr Lee Chun Yu,"G/F, 13 Shiu Wo Street, TSUEN WAN, NEW TERRITORIES",Sinovac,830126,825924,114.1172377,22.37248885,PDC
976,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-734b,610,C00626,Tsuen Wan District,LEE CHUN YU,Dr Lee Chun Yu's Clinic,"Shop 302, 3/F, Tsui Shan House, Cheung Shan Estate, TSUEN WAN, NEW TERRITORIES",Sinovac,831426,826613,114.1298582,22.37871504,PDC
977,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-734a,611,C00627,Eastern District,LEE EDNA TIN WAI,TWGHs Medical Centre (North Point),"11/F, China United Centre, 28 Marble Road, NORTH POINT, HONG KONG",Sinovac,838707,816977,114.2005425,22.29170148,PDC
978,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7349,612,C00628,Sai Kung District,LEE HO LAM COLIN,Haven of Hope S K Yee Po Lam Clinic,"Units 327-328, 3/F, Po Ning House, Po Lam Estate, TSEUNG KWAN O, NEW TERRITORIES",Sinovac,844251,820734,114.2543605,22.32561267,PDC
979,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7348,613,C00629,Yau Tsim Mong District,LEE HOI LUM DENISE,CHC Group Medical Practice,"14/F, Ashley Nine, 9-11 Ashley Road, TSIM SHA TSUI, KOWLOON",Sinovac,835600,817535,114.1703918,22.29674218,PDC
980,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7347,614,C00630,Yuen Long District,LEE HUEN,Human Health Medical Centre,"Shop NG18, G/F, T Town North, Tin Yuet Estate, 33 & 39 Tin Wah Road, TIN SHUI WAI, NEW TERRITORIES",Sinovac,817837,835903,113.9978008,22.46251569,PDC
981,CHP_CVS_PDC_V1.fid-49427263_17a19b1646c_-7346,615,C00631,Eastern District,LEE HUEN,Perfect Life Medical Centre,"G/F, Shop 39, Aldrich Garden Shopping Centre, Aldrich Bay, SHAU KEI WAN, HONG KONG",Sinovac,841616,815753,114.2287675,22.28064142,PDC
